id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3319700,Coolangatta Tweed Tropical Oasis  ,16761717,Josephine,TWEED SHIRE COUNCIL,-28.170935387250154,153.54236843108308,Entire home/apt,89,2,64,2016-03-29,3.03,1,173
1995075,"Nth Breakfast & Wi-Fi, Pets welcome",2488389,Pete,TWEED SHIRE COUNCIL,-28.376668744524526,153.1733348510416,Private room,134,1,7,2014-12-27,0.25,2,337
10789679,"""Nunkarra"" ~ 200m to beach",55831523,Christine,TWEED SHIRE COUNCIL,-28.30075826492726,153.5724875873247,Entire home/apt,284,7,0,,,1,358
11443504,Family  Villa near Surf and Shops,23203543,Elaine,TWEED SHIRE COUNCIL,-28.280058457615272,153.57525994931396,Entire home/apt,250,2,1,2016-03-16,1,1,349
2400638,3 storey modern townhouse,9966761,Jenny,TWEED SHIRE COUNCIL,-28.24168546590963,153.56689251952804,Entire home/apt,150,3,3,2014-12-31,0.13,1,70
8036954,Only 10 minutes from GC Airport,38523196,Shelley,TWEED SHIRE COUNCIL,-28.22484198668241,153.5511246725045,Private room,80,1,7,2016-01-12,1.49,1,365
4892233,"Finches Cottage, Limpinwood Gardens",24848906,Sharon,TWEED SHIRE COUNCIL,-28.303968002764357,153.2118068118086,Entire home/apt,87,1,53,2016-03-29,3.50,1,338
5154307,Home close to Coolangatta beaches,5613517,Mariana,TWEED SHIRE COUNCIL,-28.18853196045536,153.51253717613685,Private room,65,1,24,2016-01-12,1.71,1,352
2136316,Motel accomodation in warm home,10788196,Lizzie & Grover,TWEED SHIRE COUNCIL,-28.257146685792247,153.57392530161425,Private room,69,2,10,2016-03-27,0.39,3,151
9085514,EBANO BEACH HOUSE-WALK TO BEACH,1354295,Diane,TWEED SHIRE COUNCIL,-28.294038870294436,153.5720615875957,Entire home/apt,350,4,0,,,12,272
10264653,Beach caravan,15763179,Lesley,TWEED SHIRE COUNCIL,-28.456396276115346,153.55058768147225,Entire home/apt,65,1,2,2016-01-27,0.82,1,358
11759673,Stunning ocean views 2BDR apartment,24634117,Rainah,TWEED SHIRE COUNCIL,-28.16756197092056,153.5476239169102,Entire home/apt,250,3,0,,,1,179
8690841,Confortable apartment in Kirra,36341029,Evan,TWEED SHIRE COUNCIL,-28.176404339686414,153.53078120845305,Entire home/apt,100,1,14,2016-03-17,2.55,1,365
11574940,Fingal Beachfront Getaway,61178693,Tamara,TWEED SHIRE COUNCIL,-28.197993056375775,153.56575852683184,Entire home/apt,125,1,1,2016-03-31,1,1,346
12098063,Beach House available Xmas 2016/17,32037618,Tom,TWEED SHIRE COUNCIL,-28.264923735922807,153.57559495385732,Entire home/apt,650,7,0,,,1,22
8429338,Salt on Lagoon Mantra on Salt Beach,15941960,Diana,TWEED SHIRE COUNCIL,-28.27841679884097,153.5758486226545,Entire home/apt,180,2,0,,,1,330
11441443,Ocean View 3 Bedroom Apartment,57985345,Janene,TWEED SHIRE COUNCIL,-28.25604410850818,153.57993438920718,Entire home/apt,270,1,0,,,9,225
4495147,Colourful Country village home,22962965,Raincloud,TWEED SHIRE COUNCIL,-28.28397330387062,153.26615708338164,Entire home/apt,90,2,20,2016-03-27,1.20,2,365
11439826,4 BED HOUSE IN COOLANGATTA/TWEED,60117935,Nicky,TWEED SHIRE COUNCIL,-28.189609638627818,153.53987657117904,Entire home/apt,125,5,0,,,1,29
5016620,Southern Gold Coast private rooms.,15502968,Graciela,TWEED SHIRE COUNCIL,-28.177959138046358,153.52596329192843,Private room,43,2,20,2016-03-30,1.35,2,356
5948099,Luxury  3 bedroom unit in Casuarina,30880243,Shaun,TWEED SHIRE COUNCIL,-28.292923831723797,153.57495677952645,Entire home/apt,180,3,5,2015-12-05,0.45,1,313
3835709,Stunning River Side Apartment,15941167,Beverley,TWEED SHIRE COUNCIL,-28.174521081478517,153.54529982337394,Entire home/apt,350,7,0,,,1,363
4753264,Beautiful coastal bush retreat!,24486302,Adam,TWEED SHIRE COUNCIL,-28.333321773319746,153.53848113874736,Entire home/apt,200,1,1,2016-01-02,0.33,1,365
11437910,3 bed house with pool/spa gr8 view,59409470,Denise,TWEED SHIRE COUNCIL,-28.186524199087227,153.50697767124618,Entire home/apt,180,2,2,2016-03-31,2,1,308
3442402,Holiday at Kingscliff Beach,17349286,Scott,TWEED SHIRE COUNCIL,-28.27718797050817,153.57686396259402,Entire home/apt,134,2,18,2016-01-24,0.88,1,244
9862293,Pandanus Pocket Beach Getaway,35917499,Andrew,TWEED SHIRE COUNCIL,-28.305036489737986,153.57041682506684,Entire home/apt,90,2,0,,,7,321
7957002,Double Room in Town Centre,2167933,Mike,TWEED SHIRE COUNCIL,-28.176969443150206,153.54305558731397,Private room,60,2,9,2016-03-30,1.25,1,43
10124990,"Beachside, modern, open plan studio",51959548,Robyn,TWEED SHIRE COUNCIL,-28.301354450637252,153.57181945293735,Entire home/apt,100,1,11,2016-03-20,3.37,1,348
2521771,Kingscliff Caravan near the Beach,10788196,Lizzie & Grover,TWEED SHIRE COUNCIL,-28.257632041173327,153.57612251847334,Entire home/apt,70,2,15,2016-03-29,0.61,3,362
7368379,Lifes a beach at Mantra Kingscliff,38609797,Martine,TWEED SHIRE COUNCIL,-28.277911936698963,153.57604483428176,Entire home/apt,200,2,3,2016-02-06,0.51,1,333
7368317,Character Beach House,3731523,Lisa,TWEED SHIRE COUNCIL,-28.313682467348517,153.57032989688105,Entire home/apt,450,4,0,,,1,355
5963579,Overlooking the Tweed River,4233448,Paul,TWEED SHIRE COUNCIL,-28.27220119530469,153.46336901481618,Private room,155,2,0,,,1,364
3698658,2 Bedroom Penthouse in Coolangatta,9089878,Robert & Evelyn,TWEED SHIRE COUNCIL,-28.169586318442462,153.54330313920906,Private room,200,5,1,2015-07-31,0.12,3,60
4747192,Mango Tree Cottage - Pet Friendly,4329543,Denise & Glenn,TWEED SHIRE COUNCIL,-28.3962913761192,153.51081431337036,Entire home/apt,185,2,12,2015-12-23,0.79,1,329
9596808,The Living Arts Sanctuary - House,44544969,Genevieve,TWEED SHIRE COUNCIL,-28.523334969713886,153.19395301873504,Entire home/apt,168,2,1,2016-01-10,0.36,1,358
4351478,Villa Rosa your rainforest retreat,1992737,Fae,TWEED SHIRE COUNCIL,-28.390299127273817,153.42490016259674,Entire home/apt,120,2,8,2016-01-10,0.52,1,329
6189224,Spacious house in quiet area.,10539240,Sue And Mick,TWEED SHIRE COUNCIL,-28.388447524793165,153.5554102125307,Entire home/apt,120,3,6,2016-03-29,0.96,2,345
10252461,Family home on hill with views,52702081,Marni,TWEED SHIRE COUNCIL,-28.26175903196954,153.57110160504874,Entire home/apt,401,3,0,,,1,109
9202278,Luxury Ocean View Apartment,2734200,Sonja,TWEED SHIRE COUNCIL,-28.294909236445246,153.5728059783973,Entire home/apt,95,2,5,2016-02-27,1.22,1,25
7367234,EDEN702 LUXURY & GREAT OCEAN VIEWS,26966768,Lee,TWEED SHIRE COUNCIL,-28.16702562924253,153.54722419604016,Entire home/apt,155,7,3,2016-03-06,0.45,1,279
10817158,Absolute Waterfront Apartment,13793120,Victoria,TWEED SHIRE COUNCIL,-28.259183241916098,153.58083455665164,Private room,77,3,1,2016-03-05,1,2,364
675011,Tweed Heads/Coolangatta/Byron Bay ,3428738,Sig,TWEED SHIRE COUNCIL,-28.187357268857625,153.5433670367013,Private room,98,1,12,2016-01-31,0.43,1,339
5394669,Garden Flat- walk to town/Hospital,10803579,Sibyll,TWEED SHIRE COUNCIL,-28.32136711299361,153.39647212650692,Entire home/apt,76,1,16,2016-01-24,1.36,1,76
2117819,"Walk to beach, cafes and shops",10788196,Lizzie & Grover,TWEED SHIRE COUNCIL,-28.257664818160467,153.57842045472628,Private room,69,2,24,2016-01-03,0.88,3,141
10375077,Stokers Lodge B&B - King inc br'st,27670546,Tony,TWEED SHIRE COUNCIL,-28.395400461129903,153.42195167161145,Entire home/apt,130,1,1,2016-01-11,0.36,2,177
2008170,"Sth Breakfast & Wi-Fi, Pets welcome",2488389,Pete,TWEED SHIRE COUNCIL,-28.378203865584826,153.17622230402495,Private room,134,1,1,2016-03-30,1,2,359
10106968,Papaya Tree House Cabarita,50395693,Carolyn,TWEED SHIRE COUNCIL,-28.328674072577343,153.56769747581797,Entire home/apt,150,2,2,2016-01-27,0.81,1,81
9189046,Top floor Ocean view 2b Suite Balé,29770561,Mitch And Bri,TWEED SHIRE COUNCIL,-28.27539316617739,153.5791538090923,Entire home/apt,205,2,14,2016-03-29,3.16,1,59
5172370,"Beachfront House, Pottsville NSW",2339782,Ian And Beryl,TWEED SHIRE COUNCIL,-28.381231924727068,153.5704180080103,Entire home/apt,300,3,26,2016-03-22,1.95,1,306
8524331,Beachfarm,44885141,Catherine,TWEED SHIRE COUNCIL,-28.265563956219463,153.55198423769733,Entire home/apt,70,2,38,2016-03-29,6.03,2,316
8869919,Beach House - Casuarina Kingscliff,45047292,Amanda,TWEED SHIRE COUNCIL,-28.31075227553582,153.57148918442712,Entire home/apt,650,7,0,,,1,21
7350266,Gold Coast/Tweed/Cozy/VALLEY VIEWs,2065223,Sharon,TWEED SHIRE COUNCIL,-28.1985035683723,153.4944180300764,Private room,35,1,11,2016-03-31,1.50,1,354
9613567,Magnificent 270 degree Views,49738941,Vicki,TWEED SHIRE COUNCIL,-28.24937345585655,153.50200538563033,Entire home/apt,194,2,2,2016-01-05,0.63,1,361
11129791,Planet Casuarina Suite,57574369,Marina,TWEED SHIRE COUNCIL,-28.30213469878935,153.57251789090304,Private room,100,3,1,2016-03-19,1,4,359
10228569,Country Farmhouse / Mountain Views.,4215477,Donna,TWEED SHIRE COUNCIL,-28.505136079514674,153.21786001204518,Entire home/apt,220,1,1,2016-03-13,1,2,351
11559343,I live in a unit at Burleigh Heads.,61050214,Anne-Louise,TWEED SHIRE COUNCIL,-28.210850544904236,153.41176696864028,Private room,35,3,0,,,1,336
6033376,PEPPERS POOL ACCESS LUXURY 2 B/R,31315468,Deborah,TWEED SHIRE COUNCIL,-28.276757974890064,153.57523255861875,Entire home/apt,175,2,10,2016-03-10,0.97,1,289
4875087,Beachfront Bliss,23090092,Sue,TWEED SHIRE COUNCIL,-28.33038433924311,153.569879471509,Entire home/apt,120,3,56,2016-03-22,3.73,1,266
11123515,Tamar- Inn Two Bedroom Apartment,36096725,Tania,TWEED SHIRE COUNCIL,-28.328213881074404,153.5688473093226,Entire home/apt,230,1,0,,,3,364
11950082,Drop of paradise!,13933874,Jo,TWEED SHIRE COUNCIL,-28.38980447684363,153.56166472163818,Entire home/apt,224,3,1,2016-03-28,1,1,365
2645357,Oasis surrounded by flora and birds,11892905,Gayle,TWEED SHIRE COUNCIL,-28.33461302421732,153.5694146030636,Entire home/apt,163,2,41,2016-03-29,1.71,2,257
8523461,"Number 5 ""The Dunes"" Kingscliff",35917499,Andrew,TWEED SHIRE COUNCIL,-28.23586608815869,153.5660545346997,Entire home/apt,164,3,5,2016-03-18,0.84,7,316
5661720,Blue House Studio near the beach.,11138008,Gabrielle,TWEED SHIRE COUNCIL,-28.338869774041456,153.56903103689012,Private room,65,2,19,2016-01-27,1.54,1,53
11952272,Private beachside  apartment,57964162,Frank,TWEED SHIRE COUNCIL,-28.37831471937744,153.5683345795617,Entire home/apt,95,2,0,,,1,87
9067477,"Resort in South Kingscliff, NSW",7174115,Robert,TWEED SHIRE COUNCIL,-28.27642241795174,153.5752880647942,Entire home/apt,180,2,9,2016-03-22,2.18,1,291
4873775,Retro Beach Cottage,25072716,Leonie,TWEED SHIRE COUNCIL,-28.256837708334782,153.576657404201,Private room,85,1,5,2016-03-20,0.33,4,290
5919832,Pet Friendly Accomodation Kingsclif,15786516,Tropical Coast,TWEED SHIRE COUNCIL,-28.2980867994577,153.52742571723942,Entire home/apt,150,2,0,,,2,364
7098723,Sth Gold Coast / Far Nth NSW,15787932,Melissah,TWEED SHIRE COUNCIL,-28.214386874335315,153.55345901620493,Private room,70,1,0,,,1,90
5261948,Hastings Cove Waterfront Holiday Ap,27238345,Anne,TWEED SHIRE COUNCIL,-28.35751560083227,153.57274608608162,Entire home/apt,145,2,3,2015-10-01,0.22,1,360
9064604,"Beach house , summer heaven.",46916143,Chris,TWEED SHIRE COUNCIL,-28.29834042570897,153.5715390622422,Entire home/apt,600,7,3,2016-01-03,0.74,1,228
10636678,Brand New Casuarina Beach Villa,42170010,Breanne,TWEED SHIRE COUNCIL,-28.310766363854974,153.5709433717989,Entire home/apt,120,2,1,2016-03-29,1,1,336
8522977,Luxury Camping Pinnacle Eco Retreat,44875157,Piers,TWEED SHIRE COUNCIL,-28.399324849673416,153.15311926081938,Entire home/apt,102,1,35,2016-03-27,5.80,1,354
5787121,"Fingal Head Beach Apartment, NSW",30026331,Tierri,TWEED SHIRE COUNCIL,-28.203085995734238,153.56578539580926,Entire home/apt,179,1,31,2016-03-29,2.95,1,352
11553303,Southern GC private room.,15502968,Graciela,TWEED SHIRE COUNCIL,-28.17649342557241,153.5276749382787,Private room,40,1,1,2016-03-11,1,2,356
540567,2 Bedroom Villa on the Tweed River,2408520,John,TWEED SHIRE COUNCIL,-28.230736516247354,153.55522684862683,Entire home/apt,196,3,3,2015-10-12,0.25,1,363
5261058,Farmhouse on river with cane fields,26598262,Louise,TWEED SHIRE COUNCIL,-28.296744201361086,153.45288938125242,Entire home/apt,110,2,5,2015-12-31,0.52,1,360
11420864,3 Bedroom Apartment in Sunrise Cove,57985345,Janene,TWEED SHIRE COUNCIL,-28.260441262860528,153.5809742305837,Entire home/apt,235,1,0,,,9,157
12077286,Planet Casuarina Villa 3 Bedroom,57574369,Marina,TWEED SHIRE COUNCIL,-28.30085742557628,153.5720173564211,Entire home/apt,300,2,0,,,4,80
2899091,Corporate Boardies Beach Retreat ,14817888,Arna,TWEED SHIRE COUNCIL,-28.272048729024014,153.57904624309307,Entire home/apt,439,3,2,2016-01-11,0.24,1,252
6439560,Kingscliff hinterland nature based,33621742,Ralph,TWEED SHIRE COUNCIL,-28.31655517701394,153.53565422292112,Private room,120,2,2,2016-01-11,0.66,1,365
11421683,Kingscliff Summer House,57985345,Janene,TWEED SHIRE COUNCIL,-28.25988040815902,153.57988891724912,Entire home/apt,400,1,1,2016-02-28,0.86,9,154
4997262,Relax with your private waterfall,25768033,Kirsty,TWEED SHIRE COUNCIL,-28.446178579348352,153.46128313796396,Entire home/apt,89,1,12,2015-10-04,0.97,1,88
8012673,Short stroll to white sandy beach,42306740,Mark,TWEED SHIRE COUNCIL,-28.302279430926298,153.57197922887252,Entire home/apt,110,2,26,2016-03-29,4.15,1,347
10369809,Babbling Brook Retreat,53377673,David,TWEED SHIRE COUNCIL,-28.316649129629678,153.25149825465235,Entire home/apt,250,2,0,,,1,345
5126917,Relax in Utter Peace & Tranquility,26502091,Paul,TWEED SHIRE COUNCIL,-28.295780266483426,153.29775126641906,Private room,226,1,0,,,1,364
3552747,Comfortable queensize bed in Home.,9797054,Laura,TWEED SHIRE COUNCIL,-28.24234347427516,153.5280718989847,Private room,46,2,1,2016-03-31,1,1,90
8926629,"Yoga Gurukul Retreat, Room A",46679322,Simon,TWEED SHIRE COUNCIL,-28.342662711998365,153.46764769560153,Private room,90,2,0,,,2,361
4895798,Charming 3 bedroom beach cottage ,25072716,Leonie,TWEED SHIRE COUNCIL,-28.25516805765836,153.57546366310757,Entire home/apt,220,2,10,2016-03-29,0.66,4,289
2771190,Rene's Cottage: Creekside Paradise.,5623667,Margret,TWEED SHIRE COUNCIL,-28.362364573315727,153.5745560341459,Entire home/apt,130,2,12,2016-03-13,0.53,1,356
2113053,Ocean River Paradise,10773532,Andrea,TWEED SHIRE COUNCIL,-28.20122244165712,153.56372045516403,Entire home/apt,180,2,43,2016-03-30,1.62,1,354
8928776,The Hideaway Retreat,46687808,Ben,TWEED SHIRE COUNCIL,-28.21315631305932,153.50053798001227,Private room,30,1,1,2016-03-14,1,1,365
10500171,River & beach lifestyle,46250009,Jan,TWEED SHIRE COUNCIL,-28.17864020163633,153.52699491412326,Private room,50,1,2,2016-03-17,1.30,1,362
6960908,"""Sandcastles"" Stunning beach house",22264976,Adele And Mark,TWEED SHIRE COUNCIL,-28.199270870836777,153.566851917724,Entire home/apt,200,4,3,2016-02-13,0.52,1,281
9187314,SURF'S UP BEACH HOUSE OCEANS VIEWS,1354295,Diane,TWEED SHIRE COUNCIL,-28.256624031694315,153.5784261970098,Entire home/apt,429,2,1,2016-03-16,1,12,36
10366244,Mountain Rainforest Retreat Cabin,20036121,Murray & Susanne,TWEED SHIRE COUNCIL,-28.261611146291433,153.3209866935671,Entire home/apt,70,1,21,2016-04-01,7.50,1,338
8139605,Bale Kingscliff - Beach Front,31901357,Bronson,TWEED SHIRE COUNCIL,-28.2773439716697,153.57805831896212,Entire home/apt,230,2,9,2016-02-14,1.49,1,276
11807604,Beach house in Salt Village,57833451,Linda,TWEED SHIRE COUNCIL,-28.276749584730865,153.57394921554203,Shared room,80,1,0,,,1,77
2238746,Ultimate affordable luxury break,11432352,Sally,TWEED SHIRE COUNCIL,-28.38639161011275,153.5660471901531,Entire home/apt,166,2,34,2016-03-22,1.40,1,301
10531339,Lily's Retreat,54303703,Robyn,TWEED SHIRE COUNCIL,-28.391982784419206,153.33928543273439,Entire home/apt,106,1,6,2016-03-30,3.67,1,330
11283001,BEACH HOUSE Kingscliff,58939456,Tahalia,TWEED SHIRE COUNCIL,-28.257361108369942,153.5819978949722,Entire home/apt,695,3,0,,,1,344
6562690,Beautiful Suite Luxury Appointments,34330615,Juliana,TWEED SHIRE COUNCIL,-28.239196420316446,153.55494764166679,Private room,250,2,0,,,1,88
1188814,Awaken to paradise ,5606388,Toni,TWEED SHIRE COUNCIL,-28.443986818548865,153.47066491202864,Private room,69,2,4,2016-01-03,0.29,4,297
9053127,Studio on beach - Festival time,46812683,The Wiseman,TWEED SHIRE COUNCIL,-28.309028192247943,153.56960570070027,Entire home/apt,150,3,1,2016-01-05,0.34,2,174
4596382,Shangri-La on North Point,23632675,Lauren,TWEED SHIRE COUNCIL,-28.27329743209945,153.58050761513863,Entire home/apt,275,4,2,2016-02-12,0.32,10,113
2238190,Tanglewood Cottage,11429108,Tamara,TWEED SHIRE COUNCIL,-28.33595432414191,153.53497828091247,Entire home/apt,95,1,18,2016-03-23,0.69,1,361
4988497,Near Byron Bay and coast festivals,5901211,Maree,TWEED SHIRE COUNCIL,-28.389272962505498,153.54915274237808,Private room,80,1,4,2016-03-28,0.32,2,325
10365975,B n B Accomodation - Carool,53351250,Nicole,TWEED SHIRE COUNCIL,-28.235615399813653,153.42136565320743,Private room,110,1,0,,,1,347
399100,Oceanview Apartment at the Beach!,1993292,Judith,TWEED SHIRE COUNCIL,-28.266231353328173,153.58030706324328,Entire home/apt,190,2,32,2016-02-15,0.98,1,316
8786760,Close Encounters Ocean Views Banora,45173598,Shartrell,TWEED SHIRE COUNCIL,-28.231790943228884,153.5348663445981,Entire home/apt,450,4,1,2016-01-08,0.35,1,364
5375968,BEACHESCAPE AT SAILS BEACH HOUSE,27062921,Peter,TWEED SHIRE COUNCIL,-28.383849751601083,153.5680892060043,Entire home/apt,205,2,0,,,2,343
1049539,"Comfy homestay, glorious beaches",5779655,Linda,TWEED SHIRE COUNCIL,-28.389642222416654,153.56371326707455,Private room,95,2,11,2016-03-06,0.31,1,338
10092665,A Tipi for Two @ Tee Pee,5606388,Toni,TWEED SHIRE COUNCIL,-28.444394650048302,153.47082577510787,Private room,65,2,1,2016-03-08,1,4,297
8257992,New house with mountain views,22821921,Ebony,TWEED SHIRE COUNCIL,-28.372355130944662,153.55951055800506,Private room,59,1,0,,,1,89
9371921,Rainbow Bay Unit,35453728,Jon,TWEED SHIRE COUNCIL,-28.167071767427668,153.54746699929922,Entire home/apt,160,3,3,2016-01-06,0.87,1,0
9701184,Casuarina Town House,17362844,Shane,TWEED SHIRE COUNCIL,-28.305066339970228,153.56926932229857,Entire home/apt,65,1,0,,,1,0
10092781,"Shack 31 Casuarina Beach, NSW Aus",51791329,Jodie,TWEED SHIRE COUNCIL,-28.304972516677893,153.57076364915983,Entire home/apt,170,3,0,,,1,256
860766,Calurla at Nimbin Chalet with loft,4508972,Bob,KYOGLE COUNCIL,-28.533389376360745,153.16700858391607,Entire home/apt,134,2,7,2016-01-05,0.25,3,358
2340286,Eco Dairy cabin at Theresa Creek ,10957926,Margaret And Laurence,KYOGLE COUNCIL,-28.771534529398863,152.7901606824644,Entire home/apt,80,2,54,2016-03-20,2.27,1,356
11242424,Nimbin Mountains Hideaway,58633294,Paul,KYOGLE COUNCIL,-28.56377883198917,153.12708073720174,Entire home/apt,112,1,2,2016-03-31,2,1,365
8477443,The Loft Room at Roseberry,20335265,Ali & Liz,KYOGLE COUNCIL,-28.47643948702978,152.83797392163996,Entire home/apt,77,2,6,2016-03-28,0.99,2,71
992938,Calurla at Nimbin 2 bedroom cabin,4508972,Bob,KYOGLE COUNCIL,-28.53385463585522,153.1676629725164,Entire home/apt,145,2,0,,,3,342
992870,Calurla at Nimbin 1 bedroom cottage,4508972,Bob,KYOGLE COUNCIL,-28.533433250609626,153.1656013332229,Entire home/apt,145,2,0,,,3,347
2818614,Single Room Near Nimbin,831784,Jay & Claire,KYOGLE COUNCIL,-28.551923261098676,153.12212725980862,Private room,59,1,1,2014-08-01,0.05,2,365
3458853,Nearest neighbour is World Heritage,17432869,Vanessa,KYOGLE COUNCIL,-28.75240880309736,152.75090574821107,Entire home/apt,85,1,92,2016-03-29,5.05,1,149
9102082,ECO CABIN WITH VIEWS & CREEK,16654048,Joy,KYOGLE COUNCIL,-28.521479306965873,153.12213885572885,Entire home/apt,110,2,12,2016-03-26,2.45,1,363
3711619,Kyogle Peace Perfect Peace,1960973,Raeanne,KYOGLE COUNCIL,-28.61642248532398,152.9824497097459,Private room,70,1,23,2016-03-14,1.84,1,359
6192716,Double Room Near Nimbin,831784,Jay & Claire,KYOGLE COUNCIL,-28.55049627047595,153.1200878533628,Private room,69,1,0,,,2,365
8087681,The Dairy at Roseberry,20335265,Ali & Liz,KYOGLE COUNCIL,-28.475249820940125,152.8330825923594,Entire home/apt,77,2,11,2016-03-27,1.81,2,71
7483170,Ripples on the Creek,39190167,Cherie,KYOGLE COUNCIL,-28.441987406581074,152.95197791557402,Entire home/apt,200,1,0,,,1,364
11280367,"Bright, airy, modern, private room",12326592,John,KYOGLE COUNCIL,-28.693388801809576,153.0567764141613,Private room,70,1,0,,,1,3
7993131,A Simpler Place in Time,42192048,Kim,KYOGLE COUNCIL,-28.384088667077286,152.60339805951327,Entire home/apt,99,1,4,2016-03-30,0.66,1,365
7228984,Safari tent experience & Breakfast,14110997,Aurelie & Matthieu,KYOGLE COUNCIL,-28.55252512790061,153.1495702391233,Private room,90,1,7,2016-03-27,2.16,2,363
2758522,Rainforest eco chalet & breakfast.,14110997,Aurelie & Matthieu,KYOGLE COUNCIL,-28.552482074373692,153.1496911127185,Entire home/apt,120,1,69,2016-03-30,2.90,2,358
5299313,Byron bay - walk to beach ,27449801,Christina,BYRON SHIRE COUNCIL,-28.66299900475243,153.61048114612836,Private room,150,6,0,,,1,0
11976514,Vintage Airstream Byron Bay,185470,Martin,BYRON SHIRE COUNCIL,-28.67139455577293,153.6113189328181,Entire home/apt,120,2,0,,,7,14
8255620,House in the bush,42557447,Virginia And Piers,BYRON SHIRE COUNCIL,-28.689328796238833,153.60908035961398,Entire home/apt,190,5,3,2016-01-27,1.00,1,0
775384,Bungalow 3 Studio Bangalow,2098632,Donna,BYRON SHIRE COUNCIL,-28.684467158104674,153.5232000031125,Entire home/apt,140,2,7,2016-01-24,0.17,9,301
11924101,Large room with private bathroom,62890890,Iva,BYRON SHIRE COUNCIL,-28.63174250203072,153.58836256345114,Private room,55,2,0,,,1,338
11186661,Lovely Beach House,18416250,Robyn,BYRON SHIRE COUNCIL,-28.5148853928851,153.55058187809243,Entire home/apt,650,4,0,,,1,0
8956768,Sanctuary in the Pocket-The Retreat,28481083,Jonathan,BYRON SHIRE COUNCIL,-28.501722142478236,153.46292434119698,Entire home/apt,250,2,9,2016-03-31,1.76,3,347
2140469,Byron Bay Tree House Twin/King Room,119329,Temple Retreats,BYRON SHIRE COUNCIL,-28.654026003091065,153.6178651171747,Private room,90,2,35,2016-01-28,1.29,8,365
1382887,Garden-studio self-cont min 2 night,7487925,Sangeet E.,BYRON SHIRE COUNCIL,-28.680925337606016,153.60207998462346,Entire home/apt,110,2,42,2016-03-29,1.58,1,258
2183547,Byron Hinterland Hideaway-King Room,2566441,Guy,BYRON SHIRE COUNCIL,-28.502406058161988,153.46080907058138,Private room,145,2,2,2016-02-27,0.45,3,360
1877235,Room in quiet house in mullumbimby,5494000,Belinda,BYRON SHIRE COUNCIL,-28.55740075710806,153.49833334591813,Private room,65,1,1,2014-10-22,0.06,1,363
7774209,Blue Bliss Studios,1649158,Holiday,BYRON SHIRE COUNCIL,-28.64010743219306,153.6044869161491,Entire home/apt,198,3,0,,,23,352
4234680,Akoonah Cottages - Pet Friendly,21974384,Cathy,BYRON SHIRE COUNCIL,-28.635209486008037,153.4976450239046,Entire home/apt,170,2,0,,,1,354
7248054,Byron Bliss Beach Cottage,22223094,Peter,BYRON SHIRE COUNCIL,-28.64118142651904,153.60500604783786,Entire home/apt,250,2,9,2016-03-25,1.36,5,73
7904510,Studio in lush garden setting.,41682354,Nial,BYRON SHIRE COUNCIL,-28.683990340554832,153.51873076727728,Entire home/apt,134,1,0,,,1,0
1661838,Byron's Brae - hinterland luxury,5310774,Sarah,BYRON SHIRE COUNCIL,-28.653716741704578,153.49230594815376,Entire home/apt,851,3,1,2015-04-21,0.09,12,302
10002166,Rustic Room  in Heart of Byron,26605125,Claire,BYRON SHIRE COUNCIL,-28.65157635239461,153.61492481834367,Private room,110,1,0,,,1,365
302824,Comfy Double Room with own Bathroom,1559161,Louise,BYRON SHIRE COUNCIL,-28.52453117525957,153.5457666346153,Private room,55,2,41,2016-02-23,0.85,2,365
11572046,Great little house in Mullum,743563,Melinda,BYRON SHIRE COUNCIL,-28.55020204634521,153.50156182193606,Entire home/apt,401,3,0,,,1,8
11702121,Timber top,24596799,Catherine,BYRON SHIRE COUNCIL,-28.535492219171132,153.540798699986,Private room,60,2,0,,,1,21
648394,Byron 4 Star Room! Walk to Beach,791858,Philip,BYRON SHIRE COUNCIL,-28.68115095177273,153.6090146190376,Private room,140,1,15,2016-01-01,0.38,3,365
631809,FEATHERVIEW Magic Moons & Mornings,3142270,Garry,BYRON SHIRE COUNCIL,-28.584809960823993,153.46692549291618,Private room,70,1,86,2016-03-29,2.12,2,312
4053039,Byron Shabby Chic Cottage -McKay St,6948467,Sonya,BYRON SHIRE COUNCIL,-28.661312778116443,153.61533862071033,Entire home/apt,300,3,13,2015-12-27,0.72,6,360
10477291,The Escarpment Escape,54000793,Nicholas,BYRON SHIRE COUNCIL,-28.68046873334364,153.60036504498103,Entire home/apt,86,1,1,2016-03-30,1,1,316
7280718,Sunny Queen with Ensuite Suffolk,38123711,Fiona,BYRON SHIRE COUNCIL,-28.680374159648178,153.60674155732656,Private room,180,1,0,,,1,365
10214221,Studio Sunshine// Suffolk Park,31200619,Angela,BYRON SHIRE COUNCIL,-28.690789242624845,153.60918891795254,Entire home/apt,150,2,4,2016-03-29,4,1,355
6785486,JazzLee Beach Retreat,1649158,Holiday,BYRON SHIRE COUNCIL,-28.688674097809642,153.6100668727551,Entire home/apt,660,3,0,,,23,365
6721644,"Byron country cabin 2, 3km to Byron",17023107,Bruce,BYRON SHIRE COUNCIL,-28.663561865941052,153.59159843351213,Entire home/apt,130,2,10,2016-02-16,1.05,2,345
