id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8256626,The Milo: Simple Lincoln Sq 2BD,4770980,Ellenkate And Tim,,Lincoln Square,41.96275999022031,-87.68176104518832,Entire home/apt,97,1,4,2015-09-17,4,6,309
4623126,Lg Studio with Projector,23944890,John,,Lincoln Square,41.973564209184666,-87.67701452918355,Entire home/apt,80,2,2,2015-08-11,0.97,1,30
1021735,Bright loft-like 1 BR-pets ok! Pkg,5624492,Shawn,,Lincoln Square,41.97224861556489,-87.69954270019127,Entire home/apt,175,2,53,2015-09-22,1.91,1,357
4786926,Charming Lincoln Square Apartment,24676546,Jennifer,,Lincoln Square,41.96370169770951,-87.68001568115116,Entire home/apt,99,2,18,2015-09-22,2.58,1,169
8211126,City Oasis in ideal location!,22573584,Lindsay,,Lincoln Square,41.962155446578095,-87.67865520174169,Entire home/apt,120,2,3,2015-09-22,3,1,19
4065067,Spacious 3-bedroom in Ravenswood,180712,Paul & Andrew,,Lincoln Square,41.970096036778756,-87.67487014419991,Entire home/apt,200,2,9,2015-07-27,0.76,3,357
7292654,Neighborhood Gem,9460401,Maureen,,Lincoln Square,41.97549381898131,-87.69646875614808,Private room,50,2,0,,,1,362
722570,Modern & Cozy Lincoln Square Condo!,3731751,Kristi,,Lincoln Square,41.97483912594378,-87.69196442975964,Entire home/apt,189,1,11,2015-09-05,0.31,1,136
3651500,Charismatic Chicago Apartment,10814216,Lindsay,,Lincoln Square,41.97124256337404,-87.68272808618568,Private room,65,2,6,2015-07-06,0.42,1,305
7896001,Charming Luxe Apt. has it all!,41631230,Claudia,,Lincoln Square,41.967852514537036,-87.68424151317048,Entire home/apt,140,2,2,2015-09-19,2,1,360
5832943,The Davis: Cozy Brown Line Studio,4770980,Ellenkate And Tim,,Lincoln Square,41.964978917843794,-87.68057482676345,Entire home/apt,107,1,50,2015-09-18,8.29,6,343
6685144,Condo 5 min walk to BrownLine Train,34990575,Ken,,Lincoln Square,41.96873478750592,-87.68244537381048,Entire home/apt,115,1,1,2015-07-07,0.34,1,94
658511,Cozy bedroom 1.5 blocks from train!,3320622,Libby And Joe,,Lincoln Square,41.96252209427201,-87.67863840119735,Private room,55,1,84,2015-09-23,2.29,1,351
8429291,Comfortable Futon in Living Room,44392172,Manuel,,Hyde Park,41.802139450876055,-87.58445500189546,Shared room,80,1,0,,,1,29
537613,Thoughtful Hyde Park Summer Home ,2640790,James,,Hyde Park,41.79897197009056,-87.59473340681484,Entire home/apt,129,4,6,2015-05-21,0.15,1,184
6513021,Vintage HydePark condo,34053113,Victoria,,Hyde Park,41.80054176200225,-87.59809883100297,Private room,75,2,7,2015-09-28,1.71,2,340
3318063,Hyde Park Rooms,16752312,Sue,,Hyde Park,41.80161187808111,-87.59135106271886,Private room,45,3,13,2015-07-01,0.84,3,325
7193880,3br townhouse Hyde Park / Kenwood,1385332,Patt,,Hyde Park,41.80215056973519,-87.60317703963362,Entire home/apt,350,1,0,,,12,348
1515044,Beautiful Condo close to the Loop,1332377,Young-Jin,,Hyde Park,41.79795764338662,-87.60432127850007,Entire home/apt,135,3,40,2015-09-07,1.57,1,340
7643015,Walk to UofC: just off 53rd Street!,34450609,Carolina,,Hyde Park,41.80082254920004,-87.6042372882952,Private room,55,1,8,2015-09-29,3.87,1,69
3318359,Hyde Park Rooms2,16752312,Sue,,Hyde Park,41.801735769987005,-87.5928972299562,Private room,45,3,23,2015-09-01,1.50,3,344
7274135,NEW Luxury Lake View Apartment,20279484,Alejandro,,Hyde Park,41.79551336926916,-87.58342345208217,Entire home/apt,175,2,5,2015-09-05,3.06,1,343
2604454,Hyde Park Homestead near U of C,13339125,Greg,,Hyde Park,41.78977182006379,-87.58915969086446,Entire home/apt,194,1,37,2015-09-23,2.65,2,150
8289706,Apartment in Hyde Park,43707810,Caroline,,Hyde Park,41.796674457293385,-87.60039202080922,Private room,40,1,0,,,1,266
6274340,U of C fully furnished apartment,12728248,Judy,,Hyde Park,41.797284372746375,-87.58833426488677,Private room,85,2,0,,,1,317
6355464,Cozy One Bedroom with Porch,33107506,Ashley,,Hyde Park,41.79656541884628,-87.59586979310744,Entire home/apt,75,1,6,2015-09-28,2.90,1,176
6524346,Private Floor in Vintage Home,34121377,Elaine,,Hyde Park,41.79118593728585,-87.59098876640904,Private room,75,1,6,2015-08-26,1.71,1,106
7885817,Room near University of Chicago,41571574,Stefan,,Hyde Park,41.80176788789984,-87.60370169164402,Private room,40,1,3,2015-09-15,2.20,1,23
7289168,Beautiful Summer Apartment,18877534,Maryam,,Hyde Park,41.79828168760651,-87.59505701954117,Entire home/apt,85,1,5,2015-09-14,2.73,1,58
8534260,"Fresh, Sunny Apt- Close to LAKE!!",44128559,Larvetta L,,Hyde Park,41.79858185508134,-87.5862560412183,Entire home/apt,130,2,0,,,1,358
4011519,A Hyde Park Hide-a-way 1,2140,Lois,,Hyde Park,41.79535660813484,-87.59219207169836,Private room,45,1,3,2015-09-21,0.30,5,345
7478842,Spacious privacy in urban gem!,12763069,Margaret,,Hyde Park,41.79623288880569,-87.58240045247021,Private room,154,1,0,,,2,331
4502808,Private full-sized bed w/ AC+heat!,23349285,Parker,,Hyde Park,41.801028183193544,-87.59506725174185,Private room,100,2,7,2015-08-30,1.75,1,353
7173291,Private & Cozy Bedroom in Hyde Park,10640361,Melissa,,Hyde Park,41.80228118553223,-87.58513056938759,Private room,82,1,20,2015-09-28,6.98,1,349
7634458,Refurbished! 3 blocks to UChicago!!,39942368,Shubham,,Hyde Park,41.79559769709813,-87.5968269704682,Private room,39,1,3,2015-09-16,3,1,0
2864731,"Lakefront view, Hyde Park ,Chicago",14642278,Nancy,,Hyde Park,41.79535699379824,-87.58160268860415,Entire home/apt,225,1,19,2015-09-22,1.54,1,338
6828758,2 bed Apartment in Woodlawn,35771933,Diego,,Hyde Park,41.79777248047765,-87.59543739295532,Entire home/apt,65,4,7,2015-09-06,2.80,1,85
6599300,Perfectly Located Hyde Park Condo,5422493,Hilary & Jen,,Hyde Park,41.797965284448445,-87.58754763422414,Entire home/apt,300,1,6,2015-09-22,1.62,1,0
1837153,Musician's Quarters,9601147,Chester,,Hyde Park,41.7996266917381,-87.59476783997493,Entire home/apt,95,3,20,2015-09-06,0.94,1,246
7336235,Studio with a great location & view,38430447,Nisheeta,,Hyde Park,41.7936915533717,-87.58475872200786,Entire home/apt,64,1,1,2015-08-30,0.86,1,55
3907071,A Walk in Hyde Park 2,2140,Lois,,Hyde Park,41.79554928034754,-87.59174204714971,Private room,60,1,6,2015-08-02,0.52,5,341
6467817,Large 1BR Apartment in Hyde Park,13971375,Anastasia,,Hyde Park,41.79681744765022,-87.59302674284561,Entire home/apt,100,1,6,2015-09-26,1.68,1,110
6451385,Frank Lloyd Wright-inspired studio,29280656,Diana,,Hyde Park,41.799140727115656,-87.6002448234155,Entire home/apt,70,1,22,2015-09-29,5.95,1,135
1830870,Bohemian Sublet in Hyde Park,28740,Jessica,,Hyde Park,41.80161862940198,-87.58672586945652,Entire home/apt,90,4,4,2015-07-23,0.20,1,319
4616138,Lakeside Hyde Park Private Room,23914011,Darius,,Hyde Park,41.796771978116794,-87.58312912808384,Private room,80,1,5,2015-09-27,1.65,2,157
3517984,Private room w/bath in urban canopy,11294056,Amanda,,Hyde Park,41.799802178234536,-87.59381477105086,Private room,75,1,48,2015-09-30,3.46,1,332
7631229,Urban space for family/friends,12763069,Margaret,,Hyde Park,41.79608278544148,-87.58224309643704,Private room,134,1,0,,,2,347
6991108,Upscale apartment in Hyde Park,36528251,Kenneth,,Hyde Park,41.795897499024406,-87.58406214298702,Private room,65,4,0,,,1,232
4729850,Comfortable living room near UofC,24424693,Snay,,Hyde Park,41.79918815199499,-87.6049079499326,Shared room,36,1,15,2015-09-27,1.55,1,72
7728010,Private Garden Suite,25409475,John,,Hyde Park,41.79056226386646,-87.59013173193024,Private room,140,1,2,2015-09-22,1.22,2,335
4958994,Awesome Condo-Uchicago Sofa,12753792,Yang,,Hyde Park,41.8017850976186,-87.59233389046541,Private room,40,1,3,2015-09-17,0.54,1,294
10610,Comforts of Cooperative Living 3,2140,Lois,,Hyde Park,41.79708495075886,-87.59194893566665,Private room,60,1,4,2015-08-08,0.35,5,338
7826503,Lakefront high rise in Hyde Park!,41210073,Sarah,,Hyde Park,41.79358343330493,-87.58154545029161,Entire home/apt,98,1,4,2015-09-27,4,1,346
5810433,Modern 2BR HydePark Condo w/Parking,30147790,Pamela,,Hyde Park,41.800020742730425,-87.600558565758,Entire home/apt,252,1,7,2015-09-21,1.52,1,343
4630734,Furnished place to stay for Summer,23980113,Nils,,Hyde Park,41.79537837018859,-87.58512015172137,Private room,22,1,6,2015-07-29,2.09,1,291
6514715,Large Studio Apartment in Hyde Park,32442219,Marco,,Hyde Park,41.795371566295216,-87.58563657132831,Entire home/apt,80,1,1,2015-06-02,0.24,1,107
6620933,Latte Room,9728432,Vilay,,Hyde Park,41.79473665699823,-87.58232132087264,Private room,70,1,36,2015-09-30,9.08,4,344
1746734,Awesome One Bedroom Apt In HydePark,9192868,Rebecca,,Hyde Park,41.796576891956846,-87.5925874732502,Entire home/apt,115,2,92,2015-09-22,3.87,1,262
6808657,1 bedroom apt in luxury building,6136128,Maggie,,Hyde Park,41.79596771812446,-87.58082305573998,Entire home/apt,100,2,5,2015-09-13,1.70,1,176
6317048,"New Refurb, 54th and Woodlawn",32867764,Robbie,,Hyde Park,41.795846569309425,-87.59698605698844,Private room,40,1,2,2015-09-21,2,1,98
1811963,Gorgeous and vintage in Hyde Park,5920620,Yael And Andrew,,Hyde Park,41.80186757339873,-87.59234648835691,Private room,80,1,18,2015-09-04,0.81,1,274
7840741,Hyde Park Studio,41062272,Stanten,,Hyde Park,41.793425328083735,-87.58117809449752,Private room,69,1,3,2015-09-21,3,1,49
8119174,Sunny Room with bathroom near UofC,30865319,Harper,,Hyde Park,41.80200576408265,-87.59140736329925,Private room,55,1,0,,,1,0
4530024,Lovely 1BR apartment in Hyde Park,201678,Anna,,Hyde Park,41.802061093436635,-87.5902904582496,Entire home/apt,120,2,2,2015-09-24,2,1,301
8444704,"Clean, bare studio near U of C",24245458,Nia,,Hyde Park,41.80098193294148,-87.59028280659939,Entire home/apt,100,1,1,2015-09-24,1,1,358
7134408,Lovely Large 1BR by Lake & Campus,34473992,Emma,,Hyde Park,41.7947123654452,-87.58956425500554,Entire home/apt,122,8,1,2015-07-22,0.41,1,124
4019992,Hyde Park Dacha - Live/Work/Create,294782,Irina,,Hyde Park,41.79946905017589,-87.59550340679259,Private room,105,1,5,2015-09-03,0.93,1,30
8285820,Hyde Park Gem,43688340,Alicia,,Hyde Park,41.798883442923234,-87.60382325328881,Entire home/apt,85,1,0,,,1,356
5414283,Don't You Deserve a Lil Pampering?,2768284,Cherie,,Hyde Park,41.79813195311189,-87.58937492225145,Private room,74,1,21,2015-09-18,3.58,1,42
7369816,"1-bedroom, 1-bath Hyde Park apt.",38618645,Aryeh,,Hyde Park,41.801635033475705,-87.58853732730773,Entire home/apt,105,1,3,2015-08-26,1.64,1,52
4364751,Hyde Park Apartment,22656231,Dawn,,Hyde Park,41.79701739714806,-87.58093356033187,Entire home/apt,100,1,11,2015-09-26,3.47,1,154
